# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	85765	87570	-	WP_221050163.1	WP_221050163.1		bifunctional molybdopterin-guanine dinucleotide biosynthesis adaptor protein MobB/molybdopterin molybdotransferase MoeA			K5621_RS00380	1806	601	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	87580	88173	-					mobA		K5621_RS00385	594		old_locus_tag=TUM17387_00760
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	87580	88173	-	WP_221050164.1	WP_221050164.1		molybdenum cofactor guanylyltransferase	mobA		K5621_RS00385	594	197	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	88157	88864	-							K5621_RS00390	708		old_locus_tag=TUM17387_00770
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	88157	88864	-	WP_100144486.1	WP_100144486.1		energy-coupling factor ABC transporter ATP-binding protein			K5621_RS00390	708	235	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	88873	89580	-							K5621_RS00395	708		old_locus_tag=TUM17387_00780
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	88873	89580	-	WP_221050165.1	WP_221050165.1		ABC transporter permease			K5621_RS00395	708	235	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	89577	90389	-							K5621_RS00400	813		old_locus_tag=TUM17387_00790
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	89577	90389	-	WP_100144482.1	WP_100144482.1		substrate-binding domain-containing protein			K5621_RS00400	813	270	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	90622	92052	+							K5621_RS00405	1431		old_locus_tag=TUM17387_00800
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	90622	92052	+	WP_221050166.1	WP_221050166.1		sigma-54 dependent transcriptional regulator			K5621_RS00405	1431	476	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	92055	94163	+							K5621_RS00410	2109		old_locus_tag=TUM17387_00810
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	92055	94163	+	WP_100144560.1	WP_100144560.1		cache domain-containing protein			K5621_RS00410	2109	702	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	94827	95516	-							K5621_RS00415	690		old_locus_tag=TUM17387_00820
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	94827	95516	-	WP_025889011.1	WP_025889011.1		DNA-3-methyladenine glycosylase I			K5621_RS00415	690	229	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	95657	96526	-							K5621_RS00420	870		old_locus_tag=TUM17387_00830
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	95657	96526	-	WP_221050167.1	WP_221050167.1		NAD(P)H-binding protein			K5621_RS00420	870	289	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	96646	97551	+							K5621_RS00425	906		old_locus_tag=TUM17387_00840
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	96646	97551	+	WP_100144476.1	WP_100144476.1		LysR family transcriptional regulator			K5621_RS00425	906	301	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	97644	98297	+							K5621_RS00430	654		old_locus_tag=TUM17387_00850
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	97644	98297	+	WP_025009091.1	WP_025009091.1		glutathione S-transferase family protein			K5621_RS00430	654	217	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	98306	98836	-							K5621_RS00435	531		old_locus_tag=TUM17387_00860
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	98306	98836	-	WP_025009092.1	WP_025009092.1		thioesterase family protein			K5621_RS00435	531	176	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	98951	100990	-					prlC		K5621_RS00440	2040		old_locus_tag=TUM17387_00870
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	98951	100990	-	WP_221050168.1	WP_221050168.1		oligopeptidase A	prlC		K5621_RS00440	2040	679	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	101309	102016	+							K5621_RS00445	708		old_locus_tag=TUM17387_00880
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	101309	102016	+	WP_221050169.1	WP_221050169.1		hypothetical protein			K5621_RS00445	708	235	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	102097	102621	+							K5621_RS00450	525		old_locus_tag=TUM17387_00890
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	102097	102621	+	WP_221050170.1	WP_221050170.1		hypothetical protein			K5621_RS00450	525	174	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	102750	104105	+					gorA		K5621_RS00455	1356		old_locus_tag=TUM17387_00900
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	102750	104105	+	WP_187575089.1	WP_187575089.1		glutathione-disulfide reductase	gorA		K5621_RS00455	1356	451	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	104209	104976	-							K5621_RS00460	768		old_locus_tag=TUM17387_00910
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	104209	104976	-	WP_221050171.1	WP_221050171.1		hypothetical protein			K5621_RS00460	768	255	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	105239	107335	+							K5621_RS00465	2097		old_locus_tag=TUM17387_00920
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	105239	107335	+	WP_221050172.1	WP_221050172.1		M13 family metallopeptidase			K5621_RS00465	2097	698	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	107419	113754	-							K5621_RS00470	6336		old_locus_tag=TUM17387_00930
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	107419	113754	-	WP_221050173.1	WP_221050173.1		Ig-like domain-containing protein			K5621_RS00470	6336	2111	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	113948	114529	-							K5621_RS00475	582		old_locus_tag=TUM17387_00940
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	113948	114529	-	WP_221050174.1	WP_221050174.1		tail fiber protein			K5621_RS00475	582	193	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	114757	115248	-							K5621_RS00480	492		old_locus_tag=TUM17387_00950
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	114757	115248	-	WP_221050175.1	WP_221050175.1		GNAT family N-acetyltransferase			K5621_RS00480	492	163	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	115378	115893	+							K5621_RS00485	516		old_locus_tag=TUM17387_00960
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	115378	115893	+	WP_221050176.1	WP_221050176.1		NlpC/P60 family protein			K5621_RS00485	516	171	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	115910	116749	+							K5621_RS00490	840		old_locus_tag=TUM17387_00970
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	115910	116749	+	WP_221050177.1	WP_221050177.1		hypothetical protein			K5621_RS00490	840	279	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	116823	117356	+					mog		K5621_RS00495	534		old_locus_tag=TUM17387_00980
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	116823	117356	+	WP_025009110.1	WP_025009110.1		molybdopterin adenylyltransferase	mog		K5621_RS00495	534	177	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	117481	118614	-							K5621_RS00500	1134		old_locus_tag=TUM17387_00990
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	117481	118614	-	WP_039034640.1	WP_039034640.1		ABC transporter permease			K5621_RS00500	1134	377	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	118614	119348	-							K5621_RS00505	735		old_locus_tag=TUM17387_01000
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	118614	119348	-	WP_025888473.1	WP_025888473.1		ATP-binding cassette domain-containing protein			K5621_RS00505	735	244	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	119345	120787	-							K5621_RS00510	1443		old_locus_tag=TUM17387_01010
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	119345	120787	-	WP_245003162.1	WP_245003162.1		alpha/beta hydrolase			K5621_RS00510	1443	480	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	120919	121302	+							K5621_RS00515	384		old_locus_tag=TUM17387_01020
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	120919	121302	+	WP_039034579.1	WP_039034579.1		GntR family transcriptional regulator			K5621_RS00515	384	127	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	121315	122166	+							K5621_RS00520	852		old_locus_tag=TUM17387_01030
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	121315	122166	+	WP_221050178.1	WP_221050178.1		ABC transporter ATP-binding protein			K5621_RS00520	852	283	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	122163	123395	+							K5621_RS00525	1233		old_locus_tag=TUM17387_01040
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	122163	123395	+	WP_221050179.1	WP_221050179.1		hypothetical protein			K5621_RS00525	1233	410	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	123533	125326	+							K5621_RS00530	1794		old_locus_tag=TUM17387_01050
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	123533	125326	+	WP_221050180.1	WP_221050180.1		long-chain fatty acid--CoA ligase			K5621_RS00530	1794	597	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	125454	127658	+							K5621_RS00535	2205		old_locus_tag=TUM17387_01060
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	125454	127658	+	WP_221050181.1	WP_221050181.1		hypothetical protein			K5621_RS00535	2205	734	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	127686	128084	+							K5621_RS00540	399		old_locus_tag=TUM17387_01070
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	127686	128084	+	WP_221050182.1	WP_221050182.1		acyl-CoA thioesterase			K5621_RS00540	399	132	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	128502	129995	-							K5621_RS00545	1494		old_locus_tag=TUM17387_01080
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	128502	129995	-	WP_221050183.1	WP_221050183.1		hypothetical protein			K5621_RS00545	1494	497	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	130165	133659	-							K5621_RS00550	3495		old_locus_tag=TUM17387_01090
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	130165	133659	-	WP_221050184.1	WP_221050184.1		hypothetical protein			K5621_RS00550	3495	1164	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	133784	134689	-					pbpG		K5621_RS00555	906		old_locus_tag=TUM17387_01100
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	133784	134689	-	WP_221050185.1	WP_221050185.1		D-alanyl-D-alanine endopeptidase	pbpG		K5621_RS00555	906	301	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	134780	136858	-					flhA		K5621_RS00560	2079		old_locus_tag=TUM17387_01110
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	134780	136858	-	WP_100144433.1	WP_100144433.1		flagellar biosynthesis protein FlhA	flhA		K5621_RS00560	2079	692	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	136870	138000	-					flhB		K5621_RS00565	1131		old_locus_tag=TUM17387_01120
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	136870	138000	-	WP_100144431.1	WP_100144431.1		flagellar biosynthesis protein FlhB	flhB		K5621_RS00565	1131	376	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	137997	138776	-					fliR		K5621_RS00570	780		old_locus_tag=TUM17387_01130
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	137997	138776	-	WP_221050186.1	WP_221050186.1		flagellar biosynthetic protein FliR	fliR		K5621_RS00570	780	259	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	138779	139048	-							K5621_RS00575	270		old_locus_tag=TUM17387_01140
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	138779	139048	-	WP_100144427.1	WP_100144427.1		flagellar biosynthetic protein FliQ			K5621_RS00575	270	89	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	139053	139718	-					fliP		K5621_RS00580	666		old_locus_tag=TUM17387_01150
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	139053	139718	-	WP_229672027.1	WP_229672027.1		flagellar type III secretion system pore protein FliP	fliP		K5621_RS00580	666	221	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	139786	140139	-					fliN		K5621_RS00585	354		old_locus_tag=TUM17387_01160
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	139786	140139	-	WP_229672024.1	WP_229672024.1		flagellar motor switch protein FliN	fliN		K5621_RS00585	354	117	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	140105	140821	-							K5621_RS00590	717		old_locus_tag=TUM17387_01170
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	140105	140821	-	WP_157929093.1	WP_157929093.1		FliM/FliN family flagellar motor switch protein			K5621_RS00590	717	238	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	141555	142403	+							K5621_RS00595	849		old_locus_tag=TUM17387_01180
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	141555	142403	+	WP_100144422.1	WP_100144422.1		OmpA family protein			K5621_RS00595	849	282	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	142474	143718	+							K5621_RS00600	1245		old_locus_tag=TUM17387_01190
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	142474	143718	+	WP_221051098.1	WP_221051098.1		sigma-54 dependent transcriptional regulator			K5621_RS00600	1245	414	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	143744	144079	+					fliE		K5621_RS00605	336		old_locus_tag=TUM17387_01200
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	143744	144079	+	WP_100144420.1	WP_100144420.1		flagellar hook-basal body complex protein FliE	fliE		K5621_RS00605	336	111	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	144089	145756	+					fliF		K5621_RS00610	1668		old_locus_tag=TUM17387_01210
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	144089	145756	+	WP_221050187.1	WP_221050187.1		flagellar M-ring protein FliF	fliF		K5621_RS00610	1668	555	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	145767	146753	+							K5621_RS00615	987		old_locus_tag=TUM17387_01220
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	145767	146753	+	WP_100144554.1	WP_100144554.1		flagellar motor switch protein FliG			K5621_RS00615	987	328	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	146753	147490	+							K5621_RS00620	738		old_locus_tag=TUM17387_01230
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	146753	147490	+	WP_221050188.1	WP_221050188.1		flagellar assembly protein H			K5621_RS00620	738	245	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	147480	148805	+							K5621_RS00625	1326		old_locus_tag=TUM17387_01240
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	147480	148805	+	WP_100144414.1	WP_100144414.1		FliI/YscN family ATPase			K5621_RS00625	1326	441	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	148802	149233	+							K5621_RS00630	432		old_locus_tag=TUM17387_01250
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	148802	149233	+	WP_100144412.1	WP_100144412.1		hypothetical protein			K5621_RS00630	432	143	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	149216	149668	-					flgN		K5621_RS00635	453		old_locus_tag=TUM17387_01260
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	149216	149668	-	WP_221050189.1	WP_221050189.1		flagellar export chaperone FlgN	flgN		K5621_RS00635	453	150	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	149665	149949	-					flgM		K5621_RS00640	285		old_locus_tag=TUM17387_01270
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	149665	149949	-	WP_100144408.1	WP_100144408.1		flagellar biosynthesis anti-sigma factor FlgM	flgM		K5621_RS00640	285	94	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	150010	150756	-					flgA		K5621_RS00645	747		old_locus_tag=TUM17387_01280
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	150010	150756	-	WP_100144406.1	WP_100144406.1		flagellar basal body P-ring formation chaperone FlgA	flgA		K5621_RS00645	747	248	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	150836	151186	+							K5621_RS00650	351		old_locus_tag=TUM17387_01290
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	150836	151186	+	WP_100144552.1	WP_100144552.1		flagellar basal body rod protein FlgB			K5621_RS00650	351	116	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	151189	151599	+					flgC		K5621_RS00655	411		old_locus_tag=TUM17387_01300
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	151189	151599	+	WP_100144404.1	WP_100144404.1		flagellar basal body rod protein FlgC	flgC		K5621_RS00655	411	136	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	151608	152276	+							K5621_RS00660	669		old_locus_tag=TUM17387_01310
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	151608	152276	+	WP_245003121.1	WP_245003121.1		flagellar biosynthesis protein FlgD			K5621_RS00660	669	222	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	152288	153487	+					flgE		K5621_RS00665	1200		old_locus_tag=TUM17387_01320
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	152288	153487	+	WP_221050190.1	WP_221050190.1		flagellar basal body protein FlgE	flgE		K5621_RS00665	1200	399	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	153498	154229	+							K5621_RS00670	732		old_locus_tag=TUM17387_01330
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	153498	154229	+	WP_100144397.1	WP_100144397.1		flagellar basal body rod protein FlgF			K5621_RS00670	732	243	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	154249	155034	+					flgG		K5621_RS00675	786		old_locus_tag=TUM17387_01340
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	154249	155034	+	WP_100144395.1	WP_100144395.1		flagellar basal-body rod protein FlgG	flgG		K5621_RS00675	786	261	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	155040	155702	+					flgH		K5621_RS00680	663		old_locus_tag=TUM17387_01350
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	155040	155702	+	WP_100144550.1	WP_100144550.1		flagellar basal body L-ring protein FlgH	flgH		K5621_RS00680	663	220	
