# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	106083	107114	-	WP_126165725.1	WP_126165725.1		porin			STH12_RS00405	1032	343	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	107505	108572	-							STH12_RS00410	1068		old_locus_tag=STH12_00084
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	107505	108572	-	WP_126165726.1	WP_126165726.1		porin			STH12_RS00410	1068	355	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	108998	109804	+					tcdA		STH12_RS00415	807		old_locus_tag=STH12_00085
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	108998	109804	+	WP_126165727.1	WP_126165727.1		tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	tcdA		STH12_RS00415	807	268	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	109828	111468	-							STH12_RS00420	1641		old_locus_tag=STH12_00086
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	109828	111468	-	WP_126165728.1	WP_126165728.1		ATP-binding protein			STH12_RS00420	1641	546	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	111625	112245	+							STH12_RS00425	621		old_locus_tag=STH12_00087
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	111625	112245	+	WP_126165729.1	WP_126165729.1		superinfection exclusion B family protein			STH12_RS00425	621	206	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	112430	112558	-							STH12_RS00430	129		old_locus_tag=STH12_00088
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	112430	112558	-	WP_126165730.1	WP_126165730.1		DUF3149 domain-containing protein			STH12_RS00430	129	42	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	112800	114362	+							STH12_RS00435	1563		old_locus_tag=STH12_00089
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	112800	114362	+	WP_126165731.1	WP_126165731.1		bacteriohemerythrin			STH12_RS00435	1563	520	
gene	tRNA	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	114501	114587	+							STH12_RS00440	87		old_locus_tag=STH12_00090
tRNA		GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	114501	114587	+				tRNA-Leu			STH12_RS00440	87		anticodon=CAA
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	114976	116145	-							STH12_RS00445	1170		old_locus_tag=STH12_00091
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	114976	116145	-	WP_126165732.1	WP_126165732.1		AGE family epimerase/isomerase			STH12_RS00445	1170	389	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	116221	117195	-							STH12_RS00450	975		old_locus_tag=STH12_00092
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	116221	117195	-	WP_126165733.1	WP_126165733.1		carbohydrate kinase			STH12_RS00450	975	324	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	117192	118433	-							STH12_RS00455	1242		old_locus_tag=STH12_00093
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	117192	118433	-	WP_126165734.1	WP_126165734.1		sugar MFS transporter			STH12_RS00455	1242	413	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	118437	120968	-							STH12_RS00460	2532		old_locus_tag=STH12_00094
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	118437	120968	-	WP_126165735.1	WP_126165735.1		GH92 family glycosyl hydrolase			STH12_RS00460	2532	843	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	121014	123362	-							STH12_RS00465	2349		old_locus_tag=STH12_00095
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	121014	123362	-	WP_126169366.1	WP_126169366.1		GH92 family glycosyl hydrolase			STH12_RS00465	2349	782	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	123528	124544	+							STH12_RS00470	1017		old_locus_tag=STH12_00096
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	123528	124544	+	WP_126165736.1	WP_126165736.1		LacI family transcriptional regulator			STH12_RS00470	1017	338	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	124643	127714	-							STH12_RS00475	3072		old_locus_tag=STH12_00097
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	124643	127714	-	WP_126165737.1	WP_126165737.1		efflux RND transporter permease subunit			STH12_RS00475	3072	1023	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	127714	128799	-							STH12_RS00480	1086		old_locus_tag=STH12_00098
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	127714	128799	-	WP_126165738.1	WP_126165738.1		efflux RND transporter periplasmic adaptor subunit			STH12_RS00480	1086	361	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	129091	130191	-							STH12_RS00485	1101		old_locus_tag=STH12_00099
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	129091	130191	-	WP_126165739.1	WP_126165739.1		site-2 protease family protein			STH12_RS00485	1101	366	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	130288	130617	-							STH12_RS00490	330		old_locus_tag=STH12_00100
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	130288	130617	-	WP_126165740.1	WP_126165740.1		hypothetical protein			STH12_RS00490	330	109	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	130617	132287	-							STH12_RS00495	1671		old_locus_tag=STH12_00101
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	130617	132287	-	WP_126165741.1	WP_126165741.1		FapA family protein			STH12_RS00495	1671	556	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	132535	133563	-							STH12_RS00500	1029		old_locus_tag=STH12_00102
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	132535	133563	-	WP_126165742.1	WP_126165742.1		class I SAM-dependent methyltransferase			STH12_RS00500	1029	342	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	133739	134143	+							STH12_RS00505	405		old_locus_tag=STH12_00103
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	133739	134143	+	WP_126165743.1	WP_126165743.1		hypothetical protein			STH12_RS00505	405	134	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	134130	135281	+							STH12_RS00510	1152		old_locus_tag=STH12_00104
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	134130	135281	+	WP_126165744.1	WP_126165744.1		TonB-dependent receptor			STH12_RS00510	1152	383	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	135286	137760	+							STH12_RS00515	2475		old_locus_tag=STH12_00105
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	135286	137760	+	WP_126165745.1	WP_126165745.1		GGDEF domain-containing phosphodiesterase			STH12_RS00515	2475	824	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	137778	139349	-							STH12_RS00520	1572		old_locus_tag=STH12_00106
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	137778	139349	-	WP_237158694.1	WP_237158694.1		alkaline phosphatase			STH12_RS00520	1572	523	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	139390	140337	-					gshB		STH12_RS00525	948		old_locus_tag=STH12_00107
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	139390	140337	-	WP_126165746.1	WP_126165746.1		glutathione synthase	gshB		STH12_RS00525	948	315	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	140366	141097	-					rsmE		STH12_RS00530	732		old_locus_tag=STH12_00108
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	140366	141097	-	WP_126165747.1	WP_126165747.1		16S rRNA (uracil(1498)-N(3))-methyltransferase	rsmE		STH12_RS00530	732	243	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	141123	141839	-							STH12_RS00535	717		old_locus_tag=STH12_00109
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	141123	141839	-	WP_126165748.1	WP_126165748.1		endonuclease			STH12_RS00535	717	238	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	141906	142505	-							STH12_RS00540	600		old_locus_tag=STH12_00110
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	141906	142505	-	WP_126165749.1	WP_126165749.1		SprT family zinc-dependent metalloprotease			STH12_RS00540	600	199	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	142654	143802	-							STH12_RS00545	1149		old_locus_tag=STH12_00111
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	142654	143802	-	WP_126165750.1	WP_126165750.1		hypothetical protein			STH12_RS00545	1149	382	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	144073	144984	-							STH12_RS00550	912		old_locus_tag=STH12_00112
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	144073	144984	-	WP_126165751.1	WP_126165751.1		LysR family transcriptional regulator			STH12_RS00550	912	303	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	145106	149659	+							STH12_RS00555	4554		old_locus_tag=STH12_00113
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	145106	149659	+	WP_126165752.1	WP_126165752.1		ATP-grasp domain-containing protein			STH12_RS00555	4554	1517	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	149992	151191	+							STH12_RS00560	1200		old_locus_tag=STH12_00114
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	149992	151191	+	WP_126165753.1	WP_126165753.1		hypothetical protein			STH12_RS00560	1200	399	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	151194	151619	+							STH12_RS00565	426		old_locus_tag=STH12_00115
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	151194	151619	+	WP_126165754.1	WP_126165754.1		hypothetical protein			STH12_RS00565	426	141	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	151609	153204	+							STH12_RS00570	1596		old_locus_tag=STH12_00116
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	151609	153204	+	WP_126165755.1	WP_126165755.1		diguanylate cyclase			STH12_RS00570	1596	531	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	153484	155574	+					fusA		STH12_RS00575	2091		old_locus_tag=STH12_00117
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	153484	155574	+	WP_126165756.1	WP_126165756.1		elongation factor G	fusA		STH12_RS00575	2091	696	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	155764	156633	+							STH12_RS00580	870		old_locus_tag=STH12_00118
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	155764	156633	+	WP_126165757.1	WP_126165757.1		universal stress protein			STH12_RS00580	870	289	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	156630	157523	-							STH12_RS00585	894		old_locus_tag=STH12_00119
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	156630	157523	-	WP_126169367.1	WP_126169367.1		LysR family transcriptional regulator			STH12_RS00585	894	297	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	157618	157767	+							STH12_RS21380	150		old_locus_tag=STH12_00120
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	157618	157767	+	WP_164551115.1	WP_164551115.1		hypothetical protein			STH12_RS21380	150	49	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	157867	158625	-							STH12_RS00590	759		old_locus_tag=STH12_00121
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	157867	158625	-	WP_126165758.1	WP_126165758.1		PepSY domain-containing protein			STH12_RS00590	759	252	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	158634	159143	-							STH12_RS00595	510		old_locus_tag=STH12_00122
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	158634	159143	-	WP_126165759.1	WP_126165759.1		FMN-binding protein			STH12_RS00595	510	169	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	159194	160345	-							STH12_RS00600	1152		old_locus_tag=STH12_00123
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	159194	160345	-	WP_126169368.1	WP_126169368.1		porin			STH12_RS00600	1152	383	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	160606	162780	-							STH12_RS00605	2175		old_locus_tag=STH12_00124
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	160606	162780	-	WP_126165760.1	WP_126165760.1		TonB-dependent receptor			STH12_RS00605	2175	724	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	163042	163743	+							STH12_RS00610	702		old_locus_tag=STH12_00125
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	163042	163743	+	WP_126165761.1	WP_126165761.1		DUF3581 domain-containing protein			STH12_RS00610	702	233	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	163979	167659	+							STH12_RS00615	3681		old_locus_tag=STH12_00126
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	163979	167659	+	WP_126165762.1	WP_126165762.1		ATP-binding protein			STH12_RS00615	3681	1226	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	167659	168324	+							STH12_RS00620	666		old_locus_tag=STH12_00127
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	167659	168324	+	WP_126165763.1	WP_126165763.1		hypothetical protein			STH12_RS00620	666	221	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	168321	169541	+							STH12_RS00625	1221		old_locus_tag=STH12_00128
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	168321	169541	+	WP_126165764.1	WP_126165764.1		phosphoenolpyruvate carboxylase			STH12_RS00625	1221	406	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	169948	171192	+							STH12_RS00630	1245		old_locus_tag=STH12_00129
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	169948	171192	+	WP_126165765.1	WP_126165765.1		dicarboxylate/amino acid:cation symporter			STH12_RS00630	1245	414	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	171336	171869	-					ppa		STH12_RS00635	534		old_locus_tag=STH12_00130
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	171336	171869	-	WP_126165766.1	WP_126165766.1		inorganic diphosphatase	ppa		STH12_RS00635	534	177	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	171993	172955	-							STH12_RS00640	963		old_locus_tag=STH12_00131
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	171993	172955	-	WP_126165767.1	WP_126165767.1		class 1 fructose-bisphosphatase			STH12_RS00640	963	320	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	173146	175392	+							STH12_RS00645	2247		old_locus_tag=STH12_00132
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	173146	175392	+	WP_126165768.1	WP_126165768.1		S9 family peptidase			STH12_RS00645	2247	748	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	175564	176280	-					arcA		STH12_RS00650	717		old_locus_tag=STH12_00133
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	175564	176280	-	WP_126165769.1	WP_126165769.1		two-component system response regulator ArcA	arcA		STH12_RS00650	717	238	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	176839	177285	+							STH12_RS00655	447		old_locus_tag=STH12_00134
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	176839	177285	+	WP_237158696.1	WP_237158696.1		DUF3293 domain-containing protein			STH12_RS00655	447	148	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	177698	179056	+					lysC		STH12_RS00660	1359		old_locus_tag=STH12_00135
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	177698	179056	+	WP_126165770.1	WP_126165770.1		lysine-sensitive aspartokinase 3	lysC		STH12_RS00660	1359	452	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	179056	180159	+							STH12_RS00665	1104		old_locus_tag=STH12_00136
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	179056	180159	+	WP_126165771.1	WP_126165771.1		M14 family metallopeptidase			STH12_RS00665	1104	367	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	180231	180692	-					asnC		STH12_RS00670	462		old_locus_tag=STH12_00137
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	180231	180692	-	WP_126165772.1	WP_126165772.1		transcriptional regulator AsnC	asnC		STH12_RS00670	462	153	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	180771	181445	-					rluA		STH12_RS00675	675		old_locus_tag=STH12_00138
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	180771	181445	-	WP_126165773.1	WP_126165773.1		bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	rluA		STH12_RS00675	675	224	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	181602	183812	+							STH12_RS00680	2211		old_locus_tag=STH12_00139
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	181602	183812	+	WP_126165774.1	WP_126165774.1		winged helix-turn-helix domain-containing protein			STH12_RS00680	2211	736	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	184106	184294	+							STH12_RS00685	189		old_locus_tag=STH12_00140
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	184106	184294	+	WP_126165775.1	WP_126165775.1		hypothetical protein			STH12_RS00685	189	62	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	184555	184842	-							STH12_RS00690	288		old_locus_tag=STH12_00142
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	184555	184842	-	WP_126165776.1	WP_126165776.1		hypothetical protein			STH12_RS00690	288	95	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	184845	185363	-							STH12_RS00695	519		old_locus_tag=STH12_00143
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	184845	185363	-	WP_126165777.1	WP_126165777.1		methyltransferase domain-containing protein			STH12_RS00695	519	172	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	185360	185770	-							STH12_RS00700	411		old_locus_tag=STH12_00144
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	185360	185770	-	WP_126165778.1	WP_126165778.1		hypothetical protein			STH12_RS00700	411	136	
