# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	82939	83643	+					hutC		JQC75_RS00385	705		old_locus_tag=JQC75_00385
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	82939	83643	+	WP_203325602.1	WP_203325602.1		histidine utilization repressor	hutC		JQC75_RS00385	705	234	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	83865	86351	+							JQC75_RS00390	2487		old_locus_tag=JQC75_00390
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	83865	86351	+	WP_239002054.1	WP_239002054.1		EAL domain-containing protein			JQC75_RS00390	2487	828	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	86445	87371	-							JQC75_RS00395	927		old_locus_tag=JQC75_00395
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	86445	87371	-	WP_239002055.1	WP_239002055.1		alpha/beta fold hydrolase			JQC75_RS00395	927	308	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	87443	89302	-							JQC75_RS00400	1860		old_locus_tag=JQC75_00400
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	87443	89302	-	WP_203325604.1	WP_203325604.1		DUF885 domain-containing protein			JQC75_RS00400	1860	619	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	89533	90531	+					add		JQC75_RS00405	999		old_locus_tag=JQC75_00405
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	89533	90531	+	WP_203325605.1	WP_203325605.1		adenosine deaminase	add		JQC75_RS00405	999	332	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	90617	91957	-					hemN		JQC75_RS00410	1341		old_locus_tag=JQC75_00410
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	90617	91957	-	WP_011758209.1	WP_011758209.1		oxygen-independent coproporphyrinogen III oxidase	hemN		JQC75_RS00410	1341	446	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	92096	93367	+							JQC75_RS00415	1272		old_locus_tag=JQC75_00415
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	92096	93367	+	WP_203325606.1	WP_203325606.1		amidohydrolase family protein			JQC75_RS00415	1272	423	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	93422	93889	-							JQC75_RS00420	468		old_locus_tag=JQC75_00420
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	93422	93889	-	WP_203325607.1	WP_203325607.1		DUF2489 domain-containing protein			JQC75_RS00420	468	155	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	93906	94442	-					yihI		JQC75_RS00425	537		old_locus_tag=JQC75_00425
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	93906	94442	-	WP_203325608.1	WP_203325608.1		Der GTPase-activating protein YihI	yihI		JQC75_RS00425	537	178	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	94479	95159	-							JQC75_RS00430	681		old_locus_tag=JQC75_00430
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	94479	95159	-	WP_203325609.1	WP_203325609.1		methyltransferase domain-containing protein			JQC75_RS00430	681	226	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	95933	96553	-							JQC75_RS00435	621		old_locus_tag=JQC75_00435
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	95933	96553	-	WP_203325610.1	WP_203325610.1		cytochrome c4			JQC75_RS00435	621	206	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	96723	97376	+					yihA		JQC75_RS00440	654		old_locus_tag=JQC75_00440
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	96723	97376	+	WP_011758215.1	WP_011758215.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		JQC75_RS00440	654	217	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	98255	101026	-					polA		JQC75_RS00445	2772		old_locus_tag=JQC75_00445
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	98255	101026	-	WP_203325611.1	WP_203325611.1		DNA polymerase I	polA		JQC75_RS00445	2772	923	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	101413	102066	+					elbB		JQC75_RS00450	654		old_locus_tag=JQC75_00450
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	101413	102066	+	WP_203325612.1	WP_203325612.1		isoprenoid biosynthesis glyoxalase ElbB	elbB		JQC75_RS00450	654	217	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	102131	102964	-					glpG		JQC75_RS00455	834		old_locus_tag=JQC75_00455
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	102131	102964	-	WP_203327080.1	WP_203327080.1		rhomboid family intramembrane serine protease GlpG	glpG		JQC75_RS00455	834	277	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	102961	103272	-					glpE		JQC75_RS00460	312		old_locus_tag=JQC75_00460
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	102961	103272	-	WP_203325613.1	WP_203325613.1		thiosulfate sulfurtransferase GlpE	glpE		JQC75_RS00460	312	103	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	103397	104422	-					tdh		JQC75_RS00465	1026		old_locus_tag=JQC75_00465
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	103397	104422	-	WP_203325614.1	WP_203325614.1		L-threonine 3-dehydrogenase	tdh		JQC75_RS00465	1026	341	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	104444	105637	-							JQC75_RS00470	1194		old_locus_tag=JQC75_00470
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	104444	105637	-	WP_203325615.1	WP_203325615.1		glycine C-acetyltransferase			JQC75_RS00470	1194	397	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	105896	106531	-							JQC75_RS00475	636		old_locus_tag=JQC75_00475
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	105896	106531	-	WP_203325616.1	WP_203325616.1		TetR/AcrR family transcriptional regulator			JQC75_RS00475	636	211	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	106657	107919	+					waaA		JQC75_RS00480	1263		old_locus_tag=JQC75_00480
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	106657	107919	+	WP_203327081.1	WP_203327081.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA		JQC75_RS00480	1263	420	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	107904	108617	-							JQC75_RS00485	714		old_locus_tag=JQC75_00485
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	107904	108617	-	WP_203325617.1	WP_203325617.1		3-deoxy-D-manno-octulosonic acid kinase			JQC75_RS00485	714	237	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	108699	109751	+							JQC75_RS00490	1053		old_locus_tag=JQC75_00490
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	108699	109751	+	WP_203325618.1	WP_203325618.1		glycosyltransferase family 9 protein			JQC75_RS00490	1053	350	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	110014	111081	+							JQC75_RS00495	1068		old_locus_tag=JQC75_00495
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	110014	111081	+	WP_203325619.1	WP_203325619.1		hypothetical protein			JQC75_RS00495	1068	355	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	111078	112190	+							JQC75_RS00500	1113		old_locus_tag=JQC75_00500
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	111078	112190	+	WP_203325620.1	WP_203325620.1		glycosyltransferase			JQC75_RS00500	1113	370	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	112260	113015	+							JQC75_RS00505	756		old_locus_tag=JQC75_00505
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	112260	113015	+	WP_203325621.1	WP_203325621.1		glycosyltransferase			JQC75_RS00505	756	251	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	112980	113834	-							JQC75_RS00510	855		old_locus_tag=JQC75_00510
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	112980	113834	-	WP_239002056.1	WP_239002056.1		glycosyltransferase family 2 protein			JQC75_RS00510	855	284	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	114022	115044	-							JQC75_RS00515	1023		old_locus_tag=JQC75_00515
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	114022	115044	-	WP_203325622.1	WP_203325622.1		glycosyltransferase			JQC75_RS00515	1023	340	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	115044	115799	-							JQC75_RS00520	756		old_locus_tag=JQC75_00520
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	115044	115799	-	WP_203325623.1	WP_203325623.1		glycosyltransferase family 2 protein			JQC75_RS00520	756	251	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	115978	116742	+							JQC75_RS00525	765		old_locus_tag=JQC75_00525
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	115978	116742	+	WP_203325624.1	WP_203325624.1		glycosyltransferase family 25 protein			JQC75_RS00525	765	254	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	116745	117230	+					coaD		JQC75_RS00530	486		old_locus_tag=JQC75_00530
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	116745	117230	+	WP_203325625.1	WP_203325625.1		pantetheine-phosphate adenylyltransferase	coaD		JQC75_RS00530	486	161	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	117250	118734	+							JQC75_RS00535	1485		old_locus_tag=JQC75_00535
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	117250	118734	+	WP_203325626.1	WP_203325626.1		capsule assembly Wzi family protein			JQC75_RS00535	1485	494	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	118806	119696	-							JQC75_RS00540	891		old_locus_tag=JQC75_00540
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	118806	119696	-	WP_203325627.1	WP_203325627.1		DMT family transporter			JQC75_RS00540	891	296	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	119862	120677	-					mutM		JQC75_RS00545	816		old_locus_tag=JQC75_00545
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	119862	120677	-	WP_203325628.1	WP_203325628.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		JQC75_RS00545	816	271	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	120697	121155	-							JQC75_RS00550	459		old_locus_tag=JQC75_00550
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	120697	121155	-	WP_203325629.1	WP_203325629.1		hypothetical protein			JQC75_RS00550	459	152	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	121217	122200	-					moaA		JQC75_RS00555	984		old_locus_tag=JQC75_00555
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	121217	122200	-	WP_203325630.1	WP_203325630.1		GTP 3',8-cyclase MoaA	moaA		JQC75_RS00555	984	327	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	122210	124009	-							JQC75_RS00560	1800		old_locus_tag=JQC75_00560
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	122210	124009	-	WP_203325631.1	WP_203325631.1		bifunctional molybdopterin-guanine dinucleotide biosynthesis adaptor protein MobB/molybdopterin molybdotransferase MoeA			JQC75_RS00560	1800	599	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	124025	124615	-					mobA		JQC75_RS00565	591		old_locus_tag=JQC75_00565
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	124025	124615	-	WP_203325632.1	WP_203325632.1		molybdenum cofactor guanylyltransferase	mobA		JQC75_RS00565	591	196	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	124599	125291	-							JQC75_RS00570	693		old_locus_tag=JQC75_00570
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	124599	125291	-	WP_203325633.1	WP_203325633.1		energy-coupling factor ABC transporter ATP-binding protein			JQC75_RS00570	693	230	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	125291	125998	-							JQC75_RS00575	708		old_locus_tag=JQC75_00575
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	125291	125998	-	WP_203325634.1	WP_203325634.1		ABC transporter permease			JQC75_RS00575	708	235	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	125995	126807	-							JQC75_RS00580	813		old_locus_tag=JQC75_00580
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	125995	126807	-	WP_203325635.1	WP_203325635.1		substrate-binding domain-containing protein			JQC75_RS00580	813	270	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	127083	128465	+							JQC75_RS00585	1383		old_locus_tag=JQC75_00585
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	127083	128465	+	WP_203325636.1	WP_203325636.1		sigma-54 dependent transcriptional regulator			JQC75_RS00585	1383	460	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	128468	130594	+							JQC75_RS00590	2127		old_locus_tag=JQC75_00590
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	128468	130594	+	WP_203325637.1	WP_203325637.1		HAMP domain-containing sensor histidine kinase			JQC75_RS00590	2127	708	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	131363	131824	-							JQC75_RS00595	462		old_locus_tag=JQC75_00595
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	131363	131824	-	WP_203325638.1	WP_203325638.1		GNAT family N-acetyltransferase			JQC75_RS00595	462	153	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	131907	132566	-							JQC75_RS00600	660		old_locus_tag=JQC75_00600
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	131907	132566	-	WP_203325639.1	WP_203325639.1		7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter			JQC75_RS00600	660	219	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	132836	133567	+							JQC75_RS00605	732		old_locus_tag=JQC75_00605
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	132836	133567	+	WP_203325640.1	WP_203325640.1		transporter substrate-binding domain-containing protein			JQC75_RS00605	732	243	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	133637	134995	-							JQC75_RS00610	1359		old_locus_tag=JQC75_00610
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	133637	134995	-	WP_203325641.1	WP_203325641.1		isochorismate synthase			JQC75_RS00610	1359	452	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	135872	137068	+							JQC75_RS00615	1197		old_locus_tag=JQC75_00615
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	135872	137068	+	WP_203325642.1	WP_203325642.1		HD-GYP domain-containing protein			JQC75_RS00615	1197	398	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	137090	137854	-					moeB		JQC75_RS00620	765		old_locus_tag=JQC75_00620
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	137090	137854	-	WP_203325643.1	WP_203325643.1		molybdopterin-synthase adenylyltransferase MoeB	moeB		JQC75_RS00620	765	254	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	137860	139101	-							JQC75_RS00625	1242		old_locus_tag=JQC75_00625
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	137860	139101	-	WP_203325644.1	WP_203325644.1		molybdopterin molybdotransferase MoeA			JQC75_RS00625	1242	413	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	139237	140307	-							JQC75_RS00630	1071		old_locus_tag=JQC75_00630
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	139237	140307	-	WP_203325645.1	WP_203325645.1		efflux RND transporter periplasmic adaptor subunit			JQC75_RS00630	1071	356	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	140304	143384	-							JQC75_RS00635	3081		old_locus_tag=JQC75_00635
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	140304	143384	-	WP_203325646.1	WP_203325646.1		efflux RND transporter permease subunit			JQC75_RS00635	3081	1026	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	143597	144124	+					ftnA		JQC75_RS00640	528		old_locus_tag=JQC75_00640
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	143597	144124	+	WP_203327083.1	WP_203327083.1		non-heme ferritin	ftnA		JQC75_RS00640	528	175	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	144165	147374	-							JQC75_RS00645	3210		old_locus_tag=JQC75_00645
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	144165	147374	-	WP_203325647.1	WP_203325647.1		EAL domain-containing protein			JQC75_RS00645	3210	1069	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	147759	148427	-					ribB		JQC75_RS00650	669		old_locus_tag=JQC75_00650
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	147759	148427	-	WP_203325648.1	WP_203325648.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB		JQC75_RS00650	669	222	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	148966	151113	+							JQC75_RS00655	2148		old_locus_tag=JQC75_00655
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	148966	151113	+	WP_203325649.1	WP_203325649.1		S9 family peptidase			JQC75_RS00655	2148	715	
gene	pseudogene	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	151122	151430	+							JQC75_RS00660	309		partial;pseudo;old_locus_tag=JQC75_00660
CDS	without_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	151122	151430	+				GIY-YIG nuclease family protein			JQC75_RS00660	309		partial;pseudo
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	151427	152086	+							JQC75_RS00665	660		old_locus_tag=JQC75_00665
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	151427	152086	+	WP_203325651.1	WP_203325651.1		response regulator transcription factor			JQC75_RS00665	660	219	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	152083	153297	+							JQC75_RS00670	1215		old_locus_tag=JQC75_00670
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	152083	153297	+	WP_203325652.1	WP_203325652.1		hypothetical protein			JQC75_RS00670	1215	404	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	153350	154150	+							JQC75_RS00675	801		old_locus_tag=JQC75_00675
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	153350	154150	+	WP_203325653.1	WP_203325653.1		phosphatase PAP2 family protein			JQC75_RS00675	801	266	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	154262	155053	+							JQC75_RS00680	792		old_locus_tag=JQC75_00680
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	154262	155053	+	WP_203325654.1	WP_203325654.1		class I SAM-dependent methyltransferase			JQC75_RS00680	792	263	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	155276	155761	-							JQC75_RS00685	486		old_locus_tag=JQC75_00685
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	155276	155761	-	WP_203325655.1	WP_203325655.1		DUF2846 domain-containing protein			JQC75_RS00685	486	161	
