# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	86730	87050	+							CFF01_RS00385	321		old_locus_tag=CFF01_00385
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	86730	87050	+	WP_033538982.1	WP_033538982.1		DUF4870 domain-containing protein			CFF01_RS00385	321	106	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	87107	89023	-							CFF01_RS00390	1917		old_locus_tag=CFF01_00390
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	87107	89023	-	WP_088903507.1	WP_088903507.1		methyl-accepting chemotaxis protein			CFF01_RS00390	1917	638	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	89277	90926	-							CFF01_RS00395	1650		old_locus_tag=CFF01_00395
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	89277	90926	-	WP_088903508.1	WP_088903508.1		electron transfer flavoprotein-ubiquinone oxidoreductase			CFF01_RS00395	1650	549	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	91276	92256	+					moaA		CFF01_RS00400	981		old_locus_tag=CFF01_00400
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	91276	92256	+	WP_088903509.1	WP_088903509.1		GTP 3',8-cyclase MoaA	moaA		CFF01_RS00400	981	326	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	92370	92900	+					moaB		CFF01_RS00405	531		old_locus_tag=CFF01_00405
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	92370	92900	+	WP_033538876.1	WP_033538876.1		molybdenum cofactor biosynthesis protein B	moaB		CFF01_RS00405	531	176	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	92893	93369	+					moaC		CFF01_RS00410	477		old_locus_tag=CFF01_00410
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	92893	93369	+	WP_033538875.1	WP_033538875.1		cyclic pyranopterin monophosphate synthase MoaC	moaC		CFF01_RS00410	477	158	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	93408	93659	+					moaD		CFF01_RS00415	252		old_locus_tag=CFF01_00415
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	93408	93659	+	WP_033538874.1	WP_033538874.1		molybdopterin synthase sulfur carrier subunit	moaD		CFF01_RS00415	252	83	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	93662	94129	+					moaE		CFF01_RS00420	468		old_locus_tag=CFF01_00420
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	93662	94129	+	WP_033538873.1	WP_033538873.1		molybdopterin synthase catalytic subunit MoaE	moaE		CFF01_RS00420	468	155	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	94221	94958	+					modA		CFF01_RS00425	738		old_locus_tag=CFF01_00425
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	94221	94958	+	WP_232479536.1	WP_232479536.1		molybdate ABC transporter substrate-binding protein	modA		CFF01_RS00425	738	245	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	94958	95638	+					modB		CFF01_RS00430	681		old_locus_tag=CFF01_00430
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	94958	95638	+	WP_033538871.1	WP_033538871.1		molybdate ABC transporter permease subunit	modB		CFF01_RS00430	681	226	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	95619	96728	+							CFF01_RS00435	1110		old_locus_tag=CFF01_00435
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	95619	96728	+	WP_033538870.1	WP_033538870.1		ABC transporter ATP-binding protein			CFF01_RS00435	1110	369	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	96831	97190	+							CFF01_RS00440	360		old_locus_tag=CFF01_00440
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	96831	97190	+	WP_088903511.1	WP_088903511.1		NirD/YgiW/YdeI family stress tolerance protein			CFF01_RS00440	360	119	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	97339	97875	+							CFF01_RS00445	537		old_locus_tag=CFF01_00445
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	97339	97875	+	WP_088903512.1	WP_088903512.1		PepSY domain-containing protein			CFF01_RS00445	537	178	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	97879	98556	+							CFF01_RS00450	678		old_locus_tag=CFF01_00450
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	97879	98556	+	WP_033538867.1	WP_033538867.1		response regulator transcription factor			CFF01_RS00450	678	225	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	98606	99865	+							CFF01_RS00455	1260		old_locus_tag=CFF01_00455
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	98606	99865	+	WP_033538981.1	WP_033538981.1		HAMP domain-containing histidine kinase			CFF01_RS00455	1260	419	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	99876	100550	+							CFF01_RS00460	675		old_locus_tag=CFF01_00460
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	99876	100550	+	WP_088903513.1	WP_088903513.1		TIGR01621 family pseudouridine synthase			CFF01_RS00460	675	224	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	100573	100740	+							CFF01_RS00465	168		old_locus_tag=CFF01_00465
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	100573	100740	+	WP_011863909.1	WP_011863909.1		YqaE/Pmp3 family membrane protein			CFF01_RS00465	168	55	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	100901	101056	+							CFF01_RS00470	156		old_locus_tag=CFF01_00470
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	100901	101056	+	WP_088903514.1	WP_088903514.1		DUF2986 domain-containing protein			CFF01_RS00470	156	51	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	101270	102493	+					gltS		CFF01_RS00475	1224		old_locus_tag=CFF01_00475
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	101270	102493	+	WP_033538865.1	WP_033538865.1		sodium/glutamate symporter	gltS		CFF01_RS00475	1224	407	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	102745	105282	-							CFF01_RS00480	2538		old_locus_tag=CFF01_00480
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	102745	105282	-	WP_088903515.1	WP_088903515.1		peptidase M14			CFF01_RS00480	2538	845	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	105490	106068	+					nfuA		CFF01_RS00485	579		old_locus_tag=CFF01_00485
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	105490	106068	+	WP_033538863.1	WP_033538863.1		Fe-S biogenesis protein NfuA	nfuA		CFF01_RS00485	579	192	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	106102	107454	-							CFF01_RS00490	1353		old_locus_tag=CFF01_00490
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	106102	107454	-	WP_088903516.1	WP_088903516.1		MATE family efflux transporter			CFF01_RS00490	1353	450	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	107477	108523	+							CFF01_RS00495	1047		old_locus_tag=CFF01_00495
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	107477	108523	+	WP_088903517.1	WP_088903517.1		polysaccharide deacetylase family protein			CFF01_RS00495	1047	348	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	108530	109576	-							CFF01_RS00500	1047		old_locus_tag=CFF01_00500
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	108530	109576	-	WP_033538860.1	WP_033538860.1		chemotaxis response regulator protein-glutamate methylesterase			CFF01_RS00500	1047	348	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	109608	110438	-							CFF01_RS00505	831		old_locus_tag=CFF01_00505
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	109608	110438	-	WP_088903518.1	WP_088903518.1		protein-glutamate O-methyltransferase CheR			CFF01_RS00505	831	276	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	110537	113131	-							CFF01_RS00510	2595		old_locus_tag=CFF01_00510
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	110537	113131	-	WP_088903519.1	WP_088903519.1		methyl-accepting chemotaxis protein			CFF01_RS00510	2595	864	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	113154	113711	-							CFF01_RS00515	558		old_locus_tag=CFF01_00515
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	113154	113711	-	WP_088903520.1	WP_088903520.1		chemotaxis protein CheW			CFF01_RS00515	558	185	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	113741	115762	-							CFF01_RS00520	2022		old_locus_tag=CFF01_00520
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	113741	115762	-	WP_088903521.1	WP_088903521.1		chemotaxis protein CheA			CFF01_RS00520	2022	673	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	115785	116147	-							CFF01_RS00525	363		old_locus_tag=CFF01_00525
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	115785	116147	-	WP_033538855.1	WP_033538855.1		response regulator			CFF01_RS00525	363	120	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	116144	116443	-							CFF01_RS00530	300		old_locus_tag=CFF01_00530
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	116144	116443	-	WP_033538854.1	WP_033538854.1		STAS domain-containing protein			CFF01_RS00530	300	99	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	116606	117241	-							CFF01_RS00535	636		old_locus_tag=CFF01_00535
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	116606	117241	-	WP_088903522.1	WP_088903522.1		SCO family protein			CFF01_RS00535	636	211	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	117246	118148	-					cyoE		CFF01_RS00540	903		old_locus_tag=CFF01_00540
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	117246	118148	-	WP_088903523.1	WP_088903523.1		heme o synthase	cyoE		CFF01_RS00540	903	300	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	118161	119144	-							CFF01_RS00545	984		old_locus_tag=CFF01_00545
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	118161	119144	-	WP_088903524.1	WP_088903524.1		COX15/CtaA family protein			CFF01_RS00545	984	327	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	119144	119695	-							CFF01_RS00550	552		old_locus_tag=CFF01_00550
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	119144	119695	-	WP_088903525.1	WP_088903525.1		hypothetical protein			CFF01_RS00550	552	183	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	119874	120614	-							CFF01_RS00555	741		old_locus_tag=CFF01_00555
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	119874	120614	-	WP_088903526.1	WP_088903526.1		SURF1 family protein			CFF01_RS00555	741	246	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	120613	120831	+							CFF01_RS00560	219		old_locus_tag=CFF01_00560
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	120613	120831	+	WP_198387100.1	WP_198387100.1		DUF2909 domain-containing protein			CFF01_RS00560	219	72	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	120847	121722	-							CFF01_RS00565	876		old_locus_tag=CFF01_00565
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	120847	121722	-	WP_033538848.1	WP_033538848.1		cytochrome c oxidase subunit 3			CFF01_RS00565	876	291	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	121719	122288	-							CFF01_RS00570	570		old_locus_tag=CFF01_00570
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	121719	122288	-	WP_088903527.1	WP_088903527.1		cytochrome c oxidase assembly protein			CFF01_RS00570	570	189	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	122290	123873	-					ctaD		CFF01_RS00575	1584		old_locus_tag=CFF01_00575
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	122290	123873	-	WP_033538978.1	WP_033538978.1		cytochrome c oxidase subunit I	ctaD		CFF01_RS00575	1584	527	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	123910	125436	-					coxB		CFF01_RS00580	1527		old_locus_tag=CFF01_00580
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	123910	125436	-	WP_088903528.1	WP_088903528.1		cytochrome c oxidase subunit II	coxB		CFF01_RS00580	1527	508	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	125832	126341	-							CFF01_RS00585	510		old_locus_tag=CFF01_00585
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	125832	126341	-	WP_088903529.1	WP_088903529.1		cell division protein			CFF01_RS00585	510	169	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	126338	126955	-					lexA		CFF01_RS00590	618		old_locus_tag=CFF01_00590
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	126338	126955	-	WP_033538844.1	WP_033538844.1		transcriptional repressor LexA	lexA		CFF01_RS00590	618	205	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	127076	127750	-					yrfG		CFF01_RS00595	675		old_locus_tag=CFF01_00595
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	127076	127750	-	WP_088905835.1	WP_088905835.1		GMP/IMP nucleotidase	yrfG		CFF01_RS00595	675	224	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	127848	128393	+					nudE		CFF01_RS00600	546		old_locus_tag=CFF01_00600
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	127848	128393	+	WP_033538843.1	WP_033538843.1		ADP compounds hydrolase NudE	nudE		CFF01_RS00600	546	181	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	128445	129257	+					cysQ		CFF01_RS00605	813		old_locus_tag=CFF01_00605
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	128445	129257	+	WP_088903530.1	WP_088903530.1		3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ		CFF01_RS00605	813	270	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	129250	129705	+							CFF01_RS00610	456		old_locus_tag=CFF01_00610
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	129250	129705	+	WP_088903531.1	WP_088903531.1		GNAT family N-acetyltransferase			CFF01_RS00610	456	151	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	129811	130422	+							CFF01_RS00615	612		old_locus_tag=CFF01_00615
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	129811	130422	+	WP_088903532.1	WP_088903532.1		WHG domain-containing protein			CFF01_RS00615	612	203	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	130413	132275	+							CFF01_RS00620	1863		old_locus_tag=CFF01_00620
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	130413	132275	+	WP_088903533.1	WP_088903533.1		MFS transporter			CFF01_RS00620	1863	620	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	132331	133434	-					mnmH		CFF01_RS00625	1104		old_locus_tag=CFF01_00625
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	132331	133434	-	WP_088905836.1	WP_088905836.1		tRNA 2-selenouridine(34) synthase MnmH	mnmH		CFF01_RS00625	1104	367	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	133446	134489	-					selD		CFF01_RS00630	1044		old_locus_tag=CFF01_00630
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	133446	134489	-	WP_088903534.1	WP_088903534.1		selenide, water dikinase SelD	selD		CFF01_RS00630	1044	347	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	134668	135774	-							CFF01_RS00635	1107		old_locus_tag=CFF01_00635
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	134668	135774	-	WP_033538837.1	WP_033538837.1		fatty acid desaturase			CFF01_RS00635	1107	368	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	135915	136529	+					fabR		CFF01_RS00640	615		old_locus_tag=CFF01_00640
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	135915	136529	+	WP_033538975.1	WP_033538975.1		HTH-type transcriptional repressor FabR	fabR		CFF01_RS00640	615	204	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	136591	137688	-					trmA		CFF01_RS00645	1098		old_locus_tag=CFF01_00645
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	136591	137688	-	WP_088903535.1	WP_088903535.1		tRNA (uridine(54)-C5)-methyltransferase TrmA	trmA		CFF01_RS00645	1098	365	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	137890	138693	+					murI		CFF01_RS00650	804		old_locus_tag=CFF01_00650
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	137890	138693	+	WP_088903536.1	WP_088903536.1		glutamate racemase	murI		CFF01_RS00650	804	267	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	138723	139181	-							CFF01_RS00655	459		old_locus_tag=CFF01_00655
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	138723	139181	-	WP_088903537.1	WP_088903537.1		RNA-binding protein			CFF01_RS00655	459	152	
gene	rRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	139801	141345	+							CFF01_RS00660	1545		old_locus_tag=CFF01_00660
rRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	139801	141345	+				16S ribosomal RNA			CFF01_RS00660	1545		
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	141416	141492	+							CFF01_RS00665	77		old_locus_tag=CFF01_00665
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	141416	141492	+				tRNA-Ile			CFF01_RS00665	77		anticodon=GAT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	141547	141622	+							CFF01_RS00670	76		old_locus_tag=CFF01_00670
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	141547	141622	+				tRNA-Ala			CFF01_RS00670	76		anticodon=TGC
gene	rRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	141957	144849	+							CFF01_RS00675	2893		old_locus_tag=CFF01_00675
rRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	141957	144849	+				23S ribosomal RNA			CFF01_RS00675	2893		
gene	rRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	145162	145277	+					rrf		CFF01_RS00680	116		old_locus_tag=CFF01_00680
rRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	145162	145277	+				5S ribosomal RNA	rrf		CFF01_RS00680	116		
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	145929	146969	+					murB		CFF01_RS00685	1041		old_locus_tag=CFF01_00685
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	145929	146969	+	WP_088903538.1	WP_088903538.1		UDP-N-acetylmuramate dehydrogenase	murB		CFF01_RS00685	1041	346	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	146962	147921	+					birA		CFF01_RS00690	960		old_locus_tag=CFF01_00690
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	146962	147921	+	WP_088903539.1	WP_088903539.1		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	birA		CFF01_RS00690	960	319	
